,ID,Definicija,POS,NEG
3283,ENG30-06269130-n,Članak u koji se saopštavati vesta . ,4.8850405e-05,4.333655e-05
3284,ENG30-07970406-n,"osnovni socijalan grupa , koji činiti roditelj i deca . ",8.8710774e-05,5.4467123e-06
3285,ENG30-08552138-n,predeo označen za administrativan ili drugi namena . ,4.496284e-05,0.00031657293
3286,ENG30-05930736-n,vidljiv struktura . ,2.7131155e-05,6.4342903e-06
3287,ENG30-06290637-n,Fonološki ili ortografski zvuk ili izgled reč koji se moći koristiti za opisati ili identifikovati nešto . ,0.00072033214,5.4253715e-06
3288,ENG30-05064037-n,"biti koji prostorni atribut , posebno onako kako jesam definisati skica . ",0.0008572667,1.2653473e-05
3289,ENG30-14070360-n,Narušenost zdravlje ili stanje nenormalan funkcionisanje . ,2.4434154e-05,0.9359477
3290,ENG30-09974648-n,Obučeni radnik koji obavljati neki zanat ili rukotvorina . ,0.00018394383,2.1585583e-05
3291,ENG30-08220714-n,administrativan jedinica u vlada ili privreda . ,3.8276914e-05,5.2835167e-06
3292,ENG30-13576101-n,specifikovan mera za količina . ,0.4745299,2.9386447e-06
3293,ENG30-05867413-n,jedan od deo u koji jesam nešto podeliti i koji zajedno činiti celina . ,3.3512242e-05,4.9981572e-06
3294,ENG30-08114861-n,specijalan odeljenje velik organizacija . ,3.7420676e-05,1.3409866e-05
3295,ENG30-13282550-n,"Nešto , obično novac , što se davati ili primati kao nadoknada za usluga , gubitak ili povreda . ",0.00029554663,7.223802e-05
3296,ENG30-01264447-n,aktivnost koji oslobađati ili izražavati kreativan energija ili emocija . ,0.00063995935,1.1563212e-05
3297,ENG30-13815449-n,"relativan veličina dva vrednost , obično se izražavati razlomak . ",9.4078e-05,5.3459776e-06
3298,ENG30-00409483-n,planiran aktivnost koji uključivati mnogo ljudi koji obavljati razneti zadatak . ,2.905793e-05,4.9387245e-06
3299,ENG30-00577068-n,"proces ili niz aktivnost , posebno praktičan ili mehanički priroda , koji jesam uključiti u odrediti oblik rad . ",0.00022690362,5.567205e-06
3300,ENG30-13525549-n,proces ili način kako nešto funkcionisati . ,0.00011331572,3.1411142e-05
3301,ENG30-05267548-n,tkivo u telo životinja . ,2.6812575e-05,0.0014613713
3302,ENG30-00002452-n,odvojiti i zaokružni objekt . ,3.1360196e-05,2.0977337e-05
3303,ENG30-09385911-n,deo prirodan objekt . ,2.6337439e-05,6.7272485e-06
3304,ENG30-05426243-n,deo tkivo koji pokrivati ili povezivati organ ili ćelija životinja . ,3.19526e-05,5.639327e-05
3305,ENG30-07037465-n,neki stvoren muzički delo . ,2.4413785e-05,0.09831649
3306,ENG30-05297523-n,potpuno izdiderencirana strukturni ili funkcionalan jedinica kod životinja koji jesam specijalizovati za neki određenu funkcija . ,3.1347838e-05,5.0894378e-06
3307,ENG30-14727670-n,biti koji jedinjenje ugljenik i neki drugi element ili radikal . ,8.559803e-05,1.0472193e-05
3308,ENG30-04359589-n,biti koji sprava koji nositi težina neki drugi stvar . ,3.576231e-05,1.0983432e-05
3309,ENG30-05701944-n,kognitivan proces koji jesam uključiti u prikupljanje i skladištenje znanje . ,3.9712755e-05,1.1344091e-05
3310,ENG30-09407346-n,biti koji objekt koji jesam ostati neiskorišćen . ,6.7174115e-05,0.0024629913
3311,ENG30-10080869-n,"Muški roditelj , koristiti se i za obraćanje sopstevnom roditelj . ",0.000117745665,7.1206036e-06
3312,ENG30-00202284-n,akcija koji se suprotsavljate nešto što ne odobravati ili s čim se ne slagati . ,0.009187102,0.631889
3313,ENG30-15032376-n,"biti koji supstanca koji izazivati povreda , bolest ili smrt živ organizam . ",0.1586012,0.008824284
3314,ENG30-14974264-n,materijal napraviti od celulozni pulpa koji se dobijati uglavnom od drvo ili neki trava . ,2.917933e-05,5.1212464e-06
3315,ENG30-04720024-n,emocionalan poremećenost ; osnovni osećanje koji ljudi pokušavati da izbegnuti . ,0.00023938647,0.0018726465
3316,ENG30-07622061-n,"hrana koji se pripremati u pećnica , kao hleb , kolač i sl . ",0.000112011985,7.174015e-06
3317,ENG30-05708432-n,proces percepiiranja . ,6.879072e-05,0.54721594
3318,ENG30-07048000-n,kratak muzički kompozicija sa reč . ,2.8450817e-05,1.1439778e-05
3319,ENG30-06377442-n,kompozicija napisati u metrički oblik šta se dobijati ritmički red . ,2.6404585e-05,4.83286e-06
3320,ENG30-07885223-n,jedan posluženje neki napitak . ,4.2148884e-05,3.27671e-05
3321,ENG30-14989820-n,"suv materija za bojenje , posebno nerastvorljiv prah koji se mešati sa tećnošću da biti se proizvesti boja . ",4.435074e-05,1.0865694e-05
3322,ENG30-06817623-n,napisati ili odštampati simbol . ,6.123072e-05,1.7449574e-05
3323,ENG30-06793426-n,znak postaviti na javan mesto radi oglašavanje . ,2.867038e-05,6.4282453e-06
3324,ENG30-05902545-n,plan s koji se nešto aktivno činiti . ,0.00020345494,1.22504935e-05
3325,ENG30-05898568-n,niz korak koji trebati učiniti ili cilj koji trebati postignuti . ,6.546879e-05,1.4799849e-05
3326,ENG30-13134947-n,zreo reproduktivan telo biljka semenjača . ,3.3566965e-05,7.0132746e-06
3327,ENG30-03819595-n,"tkanina od niti , konopac ili žica koji se tkuju zajedno u pravilan interval . ",3.3019285e-05,8.255758e-06
3328,ENG30-00248977-n,Čin koji se nešto poboljšavati . ,0.0010667548,0.0003259336
3329,ENG30-08462320-n,kolekcija činjenica iz koji se moći izvesti zaključak . ,3.7274356e-05,6.0255825e-06
3330,ENG30-05816622-n,jedan informacija izvesti merenje ili istraživanje . ,3.6657602e-05,5.891447e-06
3331,ENG30-08401248-n,jedan administrativan odeljenje neki velik ili složen organizacija . ,4.1739484e-05,7.3492743e-06
3332,ENG30-08464601-n,grupa ljudi koji imati zejdničku ideologija i koji zajedno pokušavati da ostvariti odrediti opšti cilj . ,2.9496587e-05,5.5924284e-06
3333,ENG30-00045250-n,Čin koji se nešto stavljati u pokret . ,0.00017881399,1.175125e-05
3334,ENG30-03122748-n,"tvorevina koji se nešto pokrivati , obično da biti se onaj zaštititi ili sakriti . ",0.00025174144,3.679869e-05
3335,ENG30-04014297-n,Omotač koji trebati da zaštititi nešto od oštećivanje ili povreda . ,0.92914736,0.000147804
3336,ENG30-06656408-n,argumentacija koji se racionalizovati pravac delovanje vlada . ,3.6402274e-05,8.178121e-06
3337,ENG30-13925752-n,stanje u koji jesam se naći . ,0.0068904613,0.0065065525
3338,ENG30-08569998-n,Prača zemlja na koji nem drveće i koji jesam obično ograditi . ,3.495149e-05,0.0002430519
3339,ENG30-00658082-n,nega postupak ili primena čiji jesam cilj olakšanje bolest ili povreda . ,0.002025023,6.5869935e-05
3340,ENG30-00657604-n,profesionalan tretman bolest ili povreda . ,0.011886418,0.04425527
3341,ENG30-01220984-n,Način na koji se neki ponašati ili držati . ,4.4664535e-05,3.458878e-05
3342,ENG30-04897762-n,Način na koji se osoba odnositi prema drugi ljudi ( bihevioralni atribut ) . ,3.085552e-05,6.323238e-05
3343,ENG30-07578363-n,Pojedinačna količina hrana ili pića kao deo obrok . ,2.941435e-05,5.147864e-06
3344,ENG30-14052403-n,stanje u koji postojati poremećaj normalan funkcionisanje . ,3.0792737e-05,0.27972928
3345,ENG30-14055623-n,Poremećaj uobičajen tok ishraniti . ,3.0989642e-05,8.123782e-05
3346,ENG30-14055796-n,dugotrajan probavni poremećaj usled gubitak apetit ,3.461498e-05,0.012357776
3347,ENG30-14057001-n,"Poremećaj ishraniti koji se sreća kod mlad žena koji prekomeran jed za zzatim osećaj krivica , depresija i sam sebe kažnjavati . ",0.00037981238,5.139841e-06
3348,ENG30-07970721-n,ljudi koji poticati od isti predak . ,3.3969136e-05,7.2387447e-06
3349,ENG30-08078020-n,socijalan jedinica koji živiti zajedno . ,2.8224498e-05,5.5185283e-06
3350,ENG30-08107499-n,Taksonomska grupa koji sadržati jedan ili više rod . ,2.7736594e-05,5.7102707e-06
3351,ENG30-01862557-n,porodica koji činiti sisara . ,6.313871e-05,6.571742e-06
3352,ENG30-06253690-n,"Obično kratak saopštenje , koji jesam zapisan , izgovoren ili izražen signal . ",6.788717e-05,2.9933051e-05
3353,ENG30-06622709-n,poruka koji se prenositi telegraf . ,5.983534e-05,1.0740937e-05
3354,ENG30-08219059-n,posada brod koji uključivati oficir . ,2.8098551e-05,8.021272e-06
3355,ENG30-01096245-n,ukupnost poslovan aktivnost . ,0.00025955212,5.7727175e-06
3356,ENG30-00795720-n,neki posati koji preduzeti ili se planirati . ,0.0001699709,3.251465e-05
3357,ENG30-11410625-n,fenomen koji slediti i koji jesam izazvati neki prethodan fenomen . ,4.2343556e-05,0.0005457717
3358,ENG30-13403643-n,dokument koji moći da služiti koji legalan dokaz neki transakcija . ,0.0003669366,7.574923e-06
3359,ENG30-07356676-n,promena koji dovoditi do povećanje . ,3.980242e-05,6.853383e-05
3360,ENG30-00363260-n,Čin koji se nešto povećavati . ,0.0002718056,0.0031253218
3361,ENG30-01140471-n,Čin koji se neki odobravati da preduzeti odrediti funkcija . ,0.0019825017,7.674437e-06
3362,ENG30-14485249-n,prilika za zaposlenje ili promocija . ,9.815185e-05,0.0006991279
3363,ENG30-07707451-n,"jestiv seme , korenje , stabljika , lišće , pupoljak , gomolj ili voće koji jesam slatko neki od brojni zeljast biljka . ",4.840241e-05,8.131161e-06
3364,ENG30-14285662-n,"biti kakav oštetočina na telo izazvan nasilje , nezgoda ili prelom . ",4.1984087e-05,0.33360115
3365,ENG30-03536348-n,ravan površina koji jesam pod pravo uglaovima u odnos na okomit linija . ,2.8667446e-05,4.874044e-06
3366,ENG30-08660339-n,dvodimenzionalan spoljašnji međa trodimenzionalan objekt . ,4.18845e-05,9.439505e-06
3367,ENG30-05128519-n,dvodimenzionalan površina unutar međa . ,2.647781e-05,5.9238455e-06
3368,ENG30-09763784-n,osoba koji poznavati . ,0.00055066065,0.0014047028
3369,ENG30-14997012-n,Čvrsta supstanca u oblik mali slobodan čestica ; čvrst materija koji jesam pretvoriti u prah . ,2.7870517e-05,4.9531727e-06
3370,ENG30-13827426-n,Prostorna relacija između nešto i tok kretanje ili pokazivanje . ,2.7955452e-05,6.123635e-06
3371,ENG30-08680888-n,putanja po koji se nešto kretati ili na koji jesam prostreti . ,0.00017576027,3.550548e-05
3372,ENG30-05174653-n,"apstraktan ideja o taj šta pripadati osoba ili vlast po pridodi , zakon ili tradicija . ",3.7318267e-05,1.0171161e-05
3373,ENG30-10467179-n,Glavni šef republika . ,2.6963628e-05,1.3085021e-05
3374,ENG30-10468559-n,Izvršni funkcioner firma ili korporacija . ,0.009255627,1.4807486e-05
3375,ENG30-14000403-n,stanje služenje kao služben i autorizovan predstavnik ili zastupnik . ,0.00010869155,3.47977e-05
3376,ENG30-00201058-n,Čin koji se prelaziti iz jedan stanje ili nestati u sledeći . ,0.0004368516,1.4080281e-05
3377,ENG30-00520257-n,javan prikazivanje neki zabava . ,2.659296e-05,6.4307787e-06
3378,ENG30-10112591-n,osoba koji dobro poznavati i na koji gledati s poverenje i naklonost . ,0.82754934,2.0280468e-06
3379,ENG30-07447641-n,prilika o koji se ljudi okupljati radi socijalan druženje i zabava . ,4.5411674e-05,6.8634445e-06
3380,ENG30-04726724-n,Suštinski kvaliet ili karakteristika po kojij se nešto prepoznavati . ,0.10851999,0.43626252
3381,ENG30-04623113-n,sastav emocionalan i inetelektualnih atribut koji određivati karakterističan postupak i reakcija osoba . ,3.8183007e-05,8.105902e-06
3382,ENG30-06000400-n,nauka koji se baviti izučavanje fizički svet i njegov fenomen . ,3.0236068e-05,5.0547906e-06
3383,ENG30-11408559-n,sav fenomen koji jesam veštački stvoriti . ,8.0454935e-05,0.0001139588
3384,ENG30-06904171-n,"ljudski pisan i govorni jezik koji koristiti neki zajednica ; suprotan od , reći , računarski jezik . ",2.758363e-05,4.8431666e-06
3385,ENG30-06894544-n,jezik koji jesam stvoriti s namera za specifičan potreba . ,7.2689676e-05,0.000140927
3386,ENG30-11495041-n,Sila na jedinica površina ; mera se u paskal ( SI jedinica ) ili dinima ( cgs jedinica ) . ,5.1368475e-05,5.004631e-06
3387,ENG30-01117541-n,Opšta aktivnost koji se nešto prodavati . ,0.00027630196,5.8260684e-06
3388,ENG30-10480253-n,osoba koji se baviti neki učen profesija . ,4.6303983e-05,1.0765788e-05
3389,ENG30-06568978-n,sekvencija instrukcija koji računar moći da interpretirati ili izvršiti ( u računarstvo ) . ,0.00013772512,8.857698e-06
3390,ENG30-04007894-n,tvorevina koji jesam stvoriti neki osoba ili neki proces . ,2.1348864e-05,0.8729667
3391,ENG30-00199130-n,Čin promena nešto u nešto što se razlikovati po suštinski karakteristika . ,0.000100673235,0.00013310695
3392,ENG30-00029677-n,fenomen koji karakterisati postepen promena kroz niz stanje . ,9.549734e-05,3.108154e-05
3393,ENG30-00351485-n,Čin promena količina ili veličina nešto . ,0.004237463,8.446483e-06
3394,ENG30-07296428-n,Događaj koji se desiti kada nešto preći iz jedan stanje u drugi . ,6.056471e-05,5.7331317e-06
3395,ENG30-03700963-n,sprava za prevazilaženje otpor u jedan tačka primena sila u neki drugi . ,2.7200396e-05,5.7340285e-06
3396,ENG30-03659809-n,jednostavan mašina koji se postignuti mehanički pomeranje kada imati oslonac . ,3.1934782e-05,7.741694e-06
3397,ENG30-05062748-n,svojstvo koji se odnositi na zauzimanje prostor . ,3.2440592e-05,6.167116e-06
3398,ENG30-05248181-n,"put , kanal ili duktus kroz koji nešto moći da prolaziti . ",0.024109682,9.250893e-06
3399,ENG30-10373998-n,direktan naslednik neki osoba . ,3.3093194e-05,2.2936612e-05
3400,ENG30-01503061-n,toplokrvan kičmenjak koji polagati jaje i karakterisati ga perje i prdnji ud pretvoriti ukrila . ,3.2751323e-05,5.907561e-06
3401,ENG30-01102436-n,primerak štampan delo koji ići u distribucija . ,2.949351e-05,6.9153402e-06
3402,ENG30-04564698-n,svaki tvorevina koji se sastojati od cesta ili put koji omogućavati prolaz iz jedan mesto u drugi . ,3.052138e-05,4.6229525e-06
3403,ENG30-04096066-n,Obično javan put za putovanje ili transport . ,3.3932356e-05,6.1231017e-06
3404,ENG30-07309599-n,jedan primerak ili jedan pojavljivanje neki događaj . ,4.6932106e-05,8.553757e-06
3405,ENG30-09387222-n,Lini po koji nešto putovati ili se kretati . ,5.944868e-05,1.2919697e-05
3406,ENG30-08616311-n,Utvrđena linija za putovanje ili pristup . ,5.4469292e-05,1.659022e-05
3407,ENG30-14621446-n,dva ili više atom koji jesam zajedno pozvezani u jedan jedinica i koji obrazovati deo molekul . ,3.2403932e-05,4.8152124e-06
3408,ENG30-09632518-n,Oosba koji imati i baviti se neki specijalan zanimanje . ,0.00039664615,6.429245e-06
3409,ENG30-04603081-n,malo radno mesto na koji se izrađivati rukotvorina i manufaktura . ,3.1923853e-05,6.6560183e-06
3410,ENG30-02871525-n,radnja u koji se prodavati knjiga . ,3.3577842e-05,5.3736385e-06
3411,ENG30-02874086-n,mali radnja na vašar za prodaja roba ili zabava . ,3.0566185e-05,1.0174072e-05
3412,ENG30-02879309-n,radnja u koji se prodavati ženski odeća i nakit . ,3.026564e-05,4.9508653e-06
3413,ENG30-00433113-n,radnja u koji se prodavati poslastica . ,5.3431573e-05,6.8431946e-06
3414,ENG30-03367410-n,radnja u koji se prodavati cveće i ukrasni bilje . ,4.108e-05,5.900839e-06
3415,ENG30-03916385-n,radnja u koji se prodavati parfem . ,0.0001320617,7.0916667e-06
3416,ENG30-04200800-n,radnja u koji se prodavati cipela . ,7.457853e-05,6.0161888e-06
3417,ENG30-02776631-n,"mesto gde se pečen stvar , kao hleb , precivo i kolač , proizvoditi i prodavati . ",3.3358232e-05,5.1536695e-06
3418,ENG30-02791270-n,radnja u koji se muškarac šišati . ,6.870951e-05,2.1154365e-05
3419,ENG30-02833140-n,licenciran radnja za klađenje koji jesam na hipodrom . ,0.030511508,0.5652641
3420,ENG30-02927161-n,"radnja u koji se prodavati meso i živina , i ponekad riba . ",3.3470165e-05,5.4134043e-06
3421,ENG30-03039827-n,radnja u koji se suv putem čist odeća . ,3.1283053e-05,5.3719496e-06
3422,ENG30-03173387-n,radnja u koji se prodavati delikates ( salata ili spremljen meso ) . ,5.1159506e-05,1.5146073e-05
3423,ENG30-03901974-n,radnja u koji se moći pozjamiti novac na osnova ličan svojina kao garancija . ,3.4192686e-05,4.9241767e-06
3424,ENG30-03952576-n,radnja u koji se pica praviti i prodavati . ,4.2451666e-05,1.0001587e-05
3425,ENG30-04131208-n,radnja u koji raditi frizer i drugi ulepšivači . ,3.7667436e-05,0.000708226
3426,ENG30-02952798-n,"radnja u koji se prodavati hrana i ličan stvar osoblje u neki institucija , škola ili kamp . ",2.7696913e-05,6.0785615e-06
3427,ENG30-04271531-n,radnja koji prodavati samo jedan vrsta roba . ,3.7118123e-05,5.5805476e-06
3428,ENG30-07859284-n,beo kristal ugljenohidrata koji se koristiti za slađivanje i konzerviranje ,0.00016381018,6.6274692e-06
3429,ENG30-13947415-n,pozicija u druđtvenoj hijerarhija . ,3.0070367e-05,0.00015423985
3430,ENG30-00397953-n,Čin deljenje ili odvajanje tako što se prav međa koji deliti ili držati na odstojanje . ,6.1777406e-05,6.23899e-05
3431,ENG30-04748836-n,kvalitet da se biti drugaciji . ,0.1831406,0.11179176
3432,ENG30-05083328-n,kvalitet koji posedovati niz stvar između koji postojati prostor . ,6.644355e-05,2.241934e-05
3433,ENG30-08238463-n,telo učenik koji zajedno podučavati . ,2.8816827e-05,7.759976e-06
3434,ENG30-00250259-n,"Čin poboljšavanje širenje , povećavanje ili profinjavanje . ",0.00012850932,2.9102983e-05
3435,ENG30-00859001-n,telesni reakcija do koji dolaziti usled neki stimulans ili agens . ,4.1113908e-05,0.00043377903
3436,ENG30-06286395-n,jedinica jezik koji govornik taj jezik moći da identifikovati . ,2.7579963e-05,5.170383e-06
3437,ENG30-06287620-n,Reč ili fraza koji se dobijati preuređivanje slovo neki drugi reč ili fraza . ,5.6436536e-05,5.920923e-06
3438,ENG30-06287859-n,"Reč , na primer zamenica , koji se koristiti da biti se izbegnuti ponavljanje . referent anafora jesam odrediti njen prethodnik . ",7.711381e-05,5.947813e-06
3439,ENG30-06288024-n,dva reč koji označavati suprotno značenje . ,3.3908065e-05,6.056073e-06
3440,ENG30-06294828-n,Reč ili fraza koji se isto čitati i s lev u desno i s desni u levo . ,6.991427e-05,2.2262475e-05
3441,ENG30-06290539-n,Reč koji imati dva sloga . ,7.8213496e-05,6.968222e-06
3442,ENG30-04202417-n,Trgovačka firma za maloprodaja roba i usluga . ,3.4004795e-05,1.6536063e-05
3443,ENG30-04443257-n,"radnja koji prodavati lula , duvan za lula , cigara i cigareta . ",0.0008289097,9.962879e-06
3444,ENG30-06292290-n,"dva reč jesam heteronimi ako se pisati isto ali ona jesam izgovor drugačiji ( kao "" pas "" ) . ",3.556689e-05,5.1814727e-06
3445,ENG30-06292649-n,dva reč jesam homonim ako se izgovarati ili pisati isto ali imati različit značenje . ,3.4250843e-05,4.990904e-06
3446,ENG30-07131169-n,dva reč jesam homofoni ako se izgovarati isto ali imati različit značenje i / ili se pisati različito . ,3.1470896e-05,4.7529306e-06
3447,ENG30-06292836-n,Reč koji jesam opšti od dat reč . ,5.109113e-05,4.5991426e-05
3448,ENG30-06292973-n,Reč koji jesam specifičan od dat reč . ,5.6291723e-05,1.0890224e-05
3449,ENG30-06293746-n,Reč koji imenovati deo velik celina . ,3.7681566e-05,1.5913043e-05
3450,ENG30-06292478-n,Reč koji imenovati celina čiji jesam deo dati reč . ,3.55631e-05,5.9831286e-06
3451,ENG30-06294309-n,Reč koji se sastojati od jedan sloga . ,4.4390672e-05,8.318145e-06
3452,ENG30-06294441-n,Novoizmišljena reč ili fraza . ,8.385643e-05,1.0837862e-05
3453,ENG30-06302381-n,"u gramatika reč pomoću koji se izražavati količina , kao "" petnaest "" i "" mnogi "" . ",9.329136e-05,4.717406e-06
3454,ENG30-06302542-n,"u logika reč , kao što jesam "" neki "" , "" sav "" i "" ni jedan "" , koji povezivati promenljiv u logički iskaz . ",8.334701e-05,5.191473e-06
3455,ENG30-06303682-n,za dva reč koji se moći razmeniti u neki kontekst kazati se da du sinoniman u taj kontekst . ,7.4859774e-05,5.091862e-06
3456,ENG30-06303888-n,Reč ili izraz koji se koristiti za neki određenu stvar . ,0.000117529664,7.67227e-06
3457,ENG30-06304338-n,Reč koji imati tri sloga . ,4.951315e-05,6.276271e-06
3458,ENG30-08456993-n,Logično i razumljiv uređivanje odvojen element . ,3.9922317e-05,8.449721e-06
3459,ENG30-01009871-n,Smeštanje po redosled . ,0.0005321168,2.0310974e-05
3460,ENG30-06417598-n,knjiga koji koristiti da biti dobiti verodostojan podatak . ,4.1863637e-05,5.0112503e-06
3461,ENG30-13412321-n,knjiga u koji jesam izlistan ime i transakcija . ,2.8831459e-05,9.397888e-06
3462,ENG30-00426928-n,"aktivnost koji stimulisati , zabavljati i razonoditi . ",0.92085636,1.1894158e-06
3463,ENG30-10468750-n,Glavni administrativan funkcioner koledž ili univerzitet . ,6.719112e-05,1.0107194e-05
3464,ENG30-01217499-n,Čin koji se nešto reprezentovati ; zastupati neki ili neki grupa i govoriti u njihov ime s odobrenje . ,3.2945536e-05,7.030053e-06
3465,ENG30-13971065-n,"sklad ljudski mišljenje , postupak ili karakter . ",0.0013028733,1.4200731e-05
3466,ENG30-07809096-n,hrana koji jesam sastojak neki smesiti pri kuvanje . ,4.9296224e-05,1.1179203e-05
3467,ENG30-04161981-n,deo nameštaj koji jesam namenjen sedenje . ,3.357614e-05,1.2189105e-05
3468,ENG30-03001627-n,sedalo za jedan osoba sa potpora za leđa . ,6.419516e-05,1.3171972e-05
3469,ENG30-04256520-n,Presvučeno sedati za više osoba . ,3.316219e-05,0.000698126
3470,ENG30-04326896-n,jednostavno sedati bez naslon i potpora za ruka . ,0.0001928613,0.015264554
3471,ENG30-02828884-n,Dugačko sedalo za više osoba . ,2.9518224e-05,3.6988295e-05
3472,ENG30-04447861-n,sedalo na klozetski šolja pričvrstiti šarka . ,4.00482e-05,7.2857474e-06
3473,ENG30-05404728-n,"supstanca sa specijalan funkcija koji lučiti ćelija ili žlezda , posebno ona koji jesam otpad . ",0.0010969853,1.5989353e-05
3474,ENG30-00844254-n,postupak vezati za seksualan opštenje . ,0.00014873136,9.599133e-06
3475,ENG30-05712076-n,nerazvijen elementaran svesnost neki stimulans . ,5.1812895e-05,0.67439604
3476,ENG30-15208333-n,vreme kompletan rotacija zemlja u odnos na neki zvezda koji jesam @card@ minuta kratak od srednji solarni dan . ,2.9126388e-05,4.61912e-06
3477,ENG30-06646243-n,biti koji komunikacija koji se kodirati poruka . ,5.525778e-05,1.3719769e-05
3478,ENG30-11458624-n,u fizika dejstvo koji proizvoditi promena u fizički veličina . ,4.406869e-05,4.149535e-05
3479,ENG30-05765415-n,Nešto vidljivo što preko po asocijacija ili konvencija predstavljati nešto drugo što jesam nevidljiv . ,0.0001307254,1.2480991e-05
3480,ENG30-06806469-n,proizvoljan pisan ili štampan znak koji jesam primiti konvencionalan značenje . ,3.0828804e-05,1.974342e-05
3481,ENG30-14299637-n,"u medicina , biti kakav osećaj ili promena u telesni funkcija koji pacijent doživljavati a povezivati se s određenom bolest . ",0.00010835036,0.000117887204
3482,ENG30-08435388-n,grupa nezavisan ali međusobno povezan element koji činiti jedinstven celina . ,2.7931244e-05,4.728443e-06
3483,ENG30-09439433-n,sunce i nebeski telo koji se oko on okrueću u njegov gravitacioni polje . ,2.9922434e-05,6.7695587e-06
3484,ENG30-00283127-n,kretanje koji telo samo pokretati . ,3.624575e-05,7.881435e-06
3485,ENG30-05661996-n,ukupnost metoda ili pravilo koji upravljati ponašanje . ,0.0008488873,0.000111236324
3486,ENG30-05726596-n,organizovati struktura za uređivanje i klasifikovanje . ,3.0330075e-05,1.1595419e-05
3487,ENG30-04329190-n,Spremište za roba . ,3.169909e-05,0.0029318251
3488,ENG30-00372607-n,odlaganje u skladište . ,4.6410798e-05,0.008652408
3489,ENG30-07358985-n,nagao prelazak . ,5.758785e-05,1.9255142e-05
3490,ENG30-07596684-n,hrana koji sadržati pun šećer . ,3.4921813e-05,8.237638e-06
3491,ENG30-07600506-n,Voće kuvati u šećeran sirup obložen kristal šećer . ,3.055075e-05,5.1246593e-06
3492,ENG30-07642933-n,ukuvati zgnječiti voće . ,2.8025717e-05,2.5781523e-05
3493,ENG30-03876519-n,Grafička umetnost koji se sastojati od umetnički kompozicija dobijen nanošenje boja na neki površina . ,2.8492037e-05,4.703754e-06
3494,ENG30-04319432-n,"slika neživ predmet , na primer voće i cveće . ",3.8477247e-05,7.4102527e-06
3495,ENG30-03799710-n,slika realizovati na površina zid . ,2.8312195e-05,5.410062e-06
3496,ENG30-03931044-n,"vizuelan reprezentacija objekt , scena , osoba ili apstrakcija , proizvesti na neki površina . ",4.9901224e-05,2.2492672e-05
3497,ENG30-08591680-n,relativno tanak prostor ili regija koji ležati preko ili ispod drugi . ,3.504679e-05,5.3284575e-06
3498,ENG30-03650173-n,Pojedinačna naslaga neki obično homogen supstanca . ,3.6609705e-05,1.6459118e-05
3499,ENG30-06828818-n,Uobičajeni karakter alfabet koji se koristiti za predstavljanje govor . ,8.385876e-05,5.0155104e-06
3500,ENG30-00351638-n,Čin smanjivanje ili redukovanje nešto . ,0.0004974961,0.00055793574
3501,ENG30-08679972-n,putanja koji voditi do neki mesto ili tačka . ,3.7486447e-05,6.3772095e-06
3502,ENG30-01051331-n,Čin smeštanje nešto na odrediti mesto ili lokacija . ,9.54867e-05,5.1815528e-06
3503,ENG30-06353757-n,sistem signal koji se koristiti za predstavljanje slovo i cifira prilikom prenošenje poruka . ,3.3607215e-05,4.434907e-06
3504,ENG30-07829412-n,Začinjeni preliv koji se služiti kao dodatak uz jela . ,3.1524112e-05,5.049648e-06
3505,ENG30-00523513-n,aktivan rekreacija koji podrazumevati fizički vežbanje i nadmetanje . ,4.6752903e-05,1.21397925e-05
3506,ENG30-09820263-n,osoba trenirati da se nadmetati u sport . ,3.5293517e-05,2.9907005e-05
3507,ENG30-08570758-n,Komad zemlja pripremlje za neki sportski igra . ,2.8146642e-05,9.004626e-06
3508,ENG30-05643190-n,Umešnost u rukovanje koji poticati od vežbanje i dobar poznavanje . ,0.0001041971,2.1330765e-05
3509,ENG30-14984973-n,materijal koji se koristiti zbog svoj boja . ,5.812823e-05,1.338202e-05
3510,ENG30-00172710-n,kako se dobijati neki rezultat ili postignuti neki cilj . ,3.0823074e-05,1.3760072e-05
3511,ENG30-03259505-n,Smeštaj u koji neki živiti . ,9.842218e-05,6.124726e-05
3512,ENG30-03238131-n,prostorija u koji moći da presvlačiti odeća . ,6.943087e-05,6.812332e-06
3513,ENG30-02821627-n,sob koji se koristiti prvenstveno za spavanje . ,0.00028423386,5.541504e-06
3514,ENG30-03200701-n,sob u koji se ručavati . ,0.000111481015,1.6618174e-05
3515,ENG30-03679712-n,"sob u privatan kuća ili zgrada u koji ljudi moći da sesti , pričati i relaksirati se . ",4.283361e-05,5.85147e-06
3516,ENG30-09620078-n,osoba koji nastanjivati neki mesto . ,4.8208352e-05,3.7369624e-05
3517,ENG30-05816790-n,podatak o neki fizički stanje koji se korisnik prezentirati na metar ili neki sličan instrument . ,5.108114e-05,7.912444e-06
3518,ENG30-13927383-n,Opšte stanje u koji se stvar nalaziti . ,0.00017527102,0.0068686823
3519,ENG30-00024720-n,Način na koji nešto postojati u odnos na svoj glavne atribut . ,5.166148e-05,4.732856e-06
3520,ENG30-00019046-n,osoba koji jesam roditi na neki određenom mesto ; osoba koji jesam taj mesto zavičaj . ,3.2136995e-05,1.4483454e-05
3521,ENG30-04924103-n,kako dugo nešto postojati . ,7.4941345e-05,1.5423871e-05
